Order_ID,Customer_Name,Product_Category,Product_Name,Units_Sold,Unit_Price,Discount_%,Sales_Amount,Order_Date,City,Segment,Profit,Revenue,month,year
1516,Brittany Munoz,Dresses,Casual Midi,-1.0,1039.31,0.94,-62.36,2024-03-27,Ahmedabad,B2B,-104.79,-1039.31,3,2024
1517,Benjamin Lutz,Jeans,Slim Fit Jeans,2.0,4944.25,0.65,0.0,2024-03-27,Ahmedabad,B2B,-157.21,9888.5,3,2024
1518,Andrew Williams,Jeans,Slim Fit Jeans,2.0,706.71,0.65,0.0,2024-03-27,Delhi,B2B,-285.44,1413.42,3,2024
1519,Jennifer Alvarado,Accessories,Belts,1.0,3762.86,0.65,0.0,2024-03-27,Mumbai,B2B,2567.73,3762.86,3,2024
1520,James Taylor,T-Shirts,Crop Top,4.0,2685.985,0.71,0.0,2024-03-27,Mumbai,B2B,-822.18,10743.94,3,2024
1521,Krista Nichols,Jeans,Straight Cut,2.0,2362.03,1.27,0.0,2024-03-27,Hyderabad,B2B,-943.46,4724.06,3,2024
1522,Juan Rogers,Accessories,Sunglasses,6.0,2685.985,0.44,0.0,2024-07-30,bengaluru,B2B,547.09,16115.91,7,2024
1523,Bradley Rogers,T-Shirts,Oversized T-shirt,-2.0,2685.985,0.13,0.0,2023-12-16,Ahmedabad,B2B,1475.12,-5371.97,12,2023
1524,Cameron Bowen,Dresses,Wrap Dress,2.0,2685.985,0.47,0.0,2024-03-27,Hyd,B2C,2668.06,5371.97,3,2024
1525,David Morales,Accessories,Watches,5.0,4591.26,0.65,0.0,2024-03-27,Hyderabad,B2B,-602.8,22956.300000000003,3,2024
1526,Rachel Rios,Shoes,Sneakers,2.0,1884.25,0.65,0.0,2024-03-27,Bangalore,B2B,1177.57,3768.5,3,2024
1527,Mary Campos,Jeans,Slim Fit Jeans,2.0,3431.26,0.65,0.0,2023-08-15,Bangalore,B2C,1931.28,6862.52,8,2023
1026,Jacob Morris,T-Shirts,Crop Top,0.0,2685.985,0.65,0.0,2023-10-31,Delhi,B2B,2916.18,0.0,10,2023
1529,John Robinson,T-Shirts,Classic Tee,2.0,3381.7,0.65,0.0,2025-03-18,Delhi,B2B,2953.76,6763.4,3,2025
1530,Michael Erickson,Jackets,Denim Jacket,6.0,2685.985,0.65,0.0,2024-03-27,Hyd,B2C,1451.55,16115.91,3,2024
1531,Yesenia Thompson,Jeans,Ripped Denim,2.0,2685.985,0.37,0.0,2024-03-27,Ahmedabad,B2B,-173.83,5371.97,3,2024
1532,Teresa Davis,T-Shirts,Oversized T-shirt,2.0,2685.985,0.33,0.0,2023-08-29,Mumbai,B2B,2512.66,5371.97,8,2023
1533,Mark Reed,Dresses,Bodycon,2.0,3965.94,0.65,0.0,2024-03-27,Mumbai,B2B,-759.07,7931.88,3,2024
1534,Colin Lewis,T-Shirts,Graphic Tee,2.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,-836.06,5371.97,3,2024
1535,Austin Barrett,Accessories,Caps,2.0,720.35,0.65,0.0,2023-12-22,Bangalore,B2B,1359.17,1440.7,12,2023
1536,Mark Compton,Dresses,Bodycon,1.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,1966.62,2685.985,3,2024
1537,Jonathan Holmes,Jeans,Ripped Denim,-1.0,2685.985,0.9,0.0,2024-03-27,Bangalore,B2B,68.26,-2685.985,3,2024
1538,Sabrina Barnett,Dresses,Bodycon,2.0,4767.61,0.01,0.0,2024-03-27,Ahmedabad,B2B,-956.8,9535.22,3,2024
1539,Sheryl Davis,Jeans,Straight Cut,2.0,2891.64,0.65,0.0,2024-03-27,Mumbai,B2B,2309.23,5783.28,3,2024
1540,Kurt Murillo,Jackets,Puffer Coat,2.0,2685.985,0.65,0.0,2024-03-27,Ahmedabad,B2B,815.28,5371.97,3,2024
1541,Michael Hodge,Accessories,Caps,2.0,2989.4,0.65,0.0,2024-03-27,Mumbai,B2C,-530.72,5978.8,3,2024
1542,Sarah Welch,Jackets,Bomber Jacket,1.0,2044.17,0.65,0.0,2024-03-27,Pune,B2B,-798.37,2044.17,3,2024
1543,Angela Young,Dresses,Bodycon,1.0,4440.24,0.32,3019.36,2024-03-27,Ahmedabad,B2B,1884.06,4440.24,3,2024
1544,Karen Contreras,Dresses,Maxi Dress,6.0,2685.985,0.65,0.0,2024-03-27,Bangalore,B2B,87.47,16115.91,3,2024
1545,Anthony Stephens,Dresses,Casual Midi,1.0,2685.985,0.65,0.0,2025-06-19,Hyd,B2B,2526.29,2685.985,6,2025
1546,Daniel Brady,T-Shirts,Oversized T-shirt,2.0,2685.985,0.65,0.0,2024-03-27,Ahmedabad,B2B,1978.16,5371.97,3,2024
1547,Carlos Rogers,Dresses,Maxi Dress,6.0,2685.985,0.95,0.0,2025-05-15,Pune,B2B,1018.03,16115.91,5,2025
1548,David Garcia,Jackets,Bomber Jacket,2.0,2273.15,0.65,0.0,2024-03-27,Ahmedabad,B2C,-701.47,4546.3,3,2024
1549,Jenna Wong,Accessories,Sunglasses,2.0,2465.23,0.42,0.0,2024-03-27,bengaluru,B2B,256.3,4930.46,3,2024
1550,Bradley Oneal,Jackets,Leather Jacket,1.0,2685.985,0.1,0.0,2024-03-27,Pune,B2C,2195.27,2685.985,3,2024
1551,Stanley Velez,Jackets,Leather Jacket,2.0,2656.77,1.05,0.0,2024-03-27,Mumbai,B2C,2293.08,5313.54,3,2024
1552,Daniel Villegas,Shoes,Slip-ons,2.0,883.76,0.65,0.0,2024-03-27,Ahmedabad,B2B,-572.62,1767.52,3,2024
1553,Denise Snyder,Accessories,Belts,1.0,2685.985,0.65,0.0,2024-03-27,Hyd,B2C,2824.43,2685.985,3,2024
1554,Christian Williamson,Shoes,Loafers,2.0,2345.71,0.65,0.0,2024-03-27,Pune,B2B,2041.71,4691.42,3,2024
1555,Linda Estrada,Accessories,Belts,2.0,2685.985,0.65,0.0,2024-03-27,Bangalore,B2C,312.38,5371.97,3,2024
1556,Courtney Page,Jeans,Boyfriend Jeans,2.0,453.92,0.65,0.0,2024-03-27,Bangalore,B2B,2308.01,907.84,3,2024
1557,Timothy Garcia,Jackets,Puffer Coat,2.0,4402.4,0.65,0.0,2024-03-27,Hyderabad,B2C,-594.21,8804.8,3,2024
1558,Jacob Williams,T-Shirts,Graphic Tee,-2.0,2685.985,0.65,0.0,2023-12-13,Pune,B2B,300.17,-5371.97,12,2023
1559,William Phillips,Jackets,Leather Jacket,2.0,2685.985,0.09,0.0,2024-03-27,Mumbai,B2C,-548.18,5371.97,3,2024
1560,Angela Graham,Accessories,Caps,2.0,2685.985,0.71,0.0,2024-03-27,Hyd,B2B,574.85,5371.97,3,2024
1561,Melissa Smith,Shoes,Sneakers,4.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,2513.24,10743.94,3,2024
1562,Richard Harris,Accessories,Caps,2.0,2685.985,0.65,0.0,2024-03-27,Hyd,B2B,930.14,5371.97,3,2024
1563,Cassie Johnson,Dresses,Maxi Dress,5.0,1571.12,0.65,2749.46,2024-03-27,Ahmedabad,B2B,103.28,7855.599999999999,3,2024
1564,Jerome Martinez,Jeans,Boyfriend Jeans,2.0,2685.985,0.67,0.0,2024-03-27,Pune,B2C,-953.17,5371.97,3,2024
1565,Angel Gonzalez,Accessories,Caps,2.0,1867.24,0.19,0.0,2024-03-27,Pune,B2B,784.96,3734.48,3,2024
1566,Brooke Garcia,Jackets,Puffer Coat,2.0,1696.72,0.65,0.0,2024-03-27,Ahmedabad,B2B,953.07,3393.44,3,2024
1567,Andre Stone,Accessories,Belts,2.0,2685.985,0.65,0.0,2024-03-27,Hyderabad,B2B,2545.25,5371.97,3,2024
1568,Toni Marquez,Jeans,Ripped Denim,6.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2C,2403.01,16115.91,3,2024
1569,David Weaver,Dresses,Maxi Dress,1.0,2685.985,0.02,0.0,2025-04-26,Ahmedabad,B2B,576.66,2685.985,4,2025
1570,William Aguilar,Jackets,Leather Jacket,1.0,4774.77,0.96,190.99,2024-03-27,Mumbai,B2C,-146.17,4774.77,3,2024
1571,William James,Jackets,Denim Jacket,3.0,1308.06,0.65,0.0,2024-03-27,Pune,B2C,-246.91,3924.18,3,2024
1572,Ross Taylor,Jackets,Leather Jacket,4.0,2685.985,0.82,0.0,2024-03-27,Delhi,B2B,534.6,10743.94,3,2024
1573,Jeff Weaver,Jeans,Ripped Denim,2.0,3972.78,0.65,0.0,2024-03-27,Hyderabad,B2B,-902.58,7945.56,3,2024
1574,Megan Rodriguez,Accessories,Belts,-1.0,2685.985,0.65,0.0,2024-03-27,Ahmedabad,B2B,-803.35,-2685.985,3,2024
1575,Aaron Patel,T-Shirts,Graphic Tee,2.0,615.07,0.65,0.0,2024-03-27,Ahmedabad,B2B,638.16,1230.14,3,2024
1576,Rick Moran,Jackets,Denim Jacket,1.0,1882.14,0.6,752.86,2024-03-27,Ahmedabad,B2B,2554.79,1882.14,3,2024
1010,Dalton Logan,Dresses,Casual Midi,2.0,3134.69,0.07,5830.52,2024-03-27,Delhi,B2B,555.44,6269.38,3,2024
1578,Lauren Pearson,Dresses,Maxi Dress,2.0,2685.985,0.65,0.0,2024-07-26,bengaluru,B2C,2604.12,5371.97,7,2024
1579,Wesley Harper,Shoes,Boots,3.0,2685.985,0.65,0.0,2024-03-27,Hyd,B2B,-155.77,8057.955,3,2024
1580,Faith Ray,Dresses,Wrap Dress,2.0,2685.985,0.65,0.0,2024-03-27,Hyd,B2B,-364.57,5371.97,3,2024
1581,Donald Brown,Jeans,Straight Cut,2.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,1109.06,5371.97,3,2024
1582,David Noble,Jeans,Slim Fit Jeans,1.0,4809.9,0.92,384.79,2024-03-27,Mumbai,B2B,-356.01,4809.9,3,2024
1583,Anthony Calhoun,Dresses,Casual Midi,2.0,2685.985,0.65,0.0,2024-03-29,Pune,B2B,829.03,5371.97,3,2024
1584,Bryan Hughes,Dresses,Bodycon,5.0,2685.985,0.15,0.0,2024-03-27,Ahmedabad,B2B,2853.8,13429.925000000001,3,2024
1585,Tina Keith,Shoes,Sneakers,-2.0,2738.72,0.89,-602.52,2024-11-11,Delhi,B2B,-709.13,-5477.44,11,2024
1586,Scott Carroll,Shoes,Loafers,2.0,2685.985,0.78,0.0,2024-03-27,Pune,B2B,1765.79,5371.97,3,2024
1587,Leslie Jones,Shoes,Loafers,-1.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2C,1376.9,-2685.985,3,2024
1588,Amanda Wilkinson,Accessories,Sunglasses,1.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,526.32,2685.985,3,2024
1589,Scott Davis,Shoes,Loafers,2.0,527.07,0.45,0.0,2024-03-27,Mumbai,B2C,2617.99,1054.14,3,2024
1590,Jesse Kennedy,Dresses,Maxi Dress,6.0,2685.985,0.67,0.0,2024-03-27,Bangalore,B2B,-104.43,16115.91,3,2024
1591,Bradley Lewis,T-Shirts,Graphic Tee,2.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2B,158.05,5371.97,3,2024
1592,Casey Sparks,Shoes,Sneakers,5.0,2685.985,0.52,0.0,2024-12-31,Mumbai,B2B,619.25,13429.925000000001,12,2024
1593,Kristen Hernandez,T-Shirts,Graphic Tee,2.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2B,2598.93,5371.97,3,2024
1594,Patrick Garza,Jeans,Straight Cut,2.0,3784.99,0.65,0.0,2024-03-27,Bangalore,B2B,346.37,7569.98,3,2024
1595,Ronald Mcdaniel,Dresses,Bodycon,2.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2C,1483.7,5371.97,3,2024
1596,Mark Campbell,Jackets,Puffer Coat,3.0,738.29,0.65,0.0,2024-03-27,Ahmedabad,B2B,-871.38,2214.87,3,2024
1597,Linda Ross,T-Shirts,Crop Top,1.0,657.51,0.77,151.23,2024-03-27,Delhi,B2C,2744.32,657.51,3,2024
1598,Amanda Wilson,Jackets,Denim Jacket,2.0,3311.31,0.65,0.0,2024-03-27,Pune,B2B,2944.25,6622.62,3,2024
1599,Jeffery Elliott,Jackets,Bomber Jacket,2.0,2685.985,0.65,0.0,2025-04-03,Mumbai,B2B,790.51,5371.97,4,2025
1600,Sonya Burke,Accessories,Watches,2.0,2685.985,0.65,0.0,2023-08-18,Ahmedabad,B2B,-605.06,5371.97,8,2023
1601,Samuel Cortez,Accessories,Belts,2.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2B,1282.26,5371.97,3,2024
1602,Scott Lewis,Dresses,Wrap Dress,2.0,4256.43,0.65,0.0,2025-05-27,bengaluru,B2B,2472.73,8512.86,5,2025
1603,Lisa Carter,Jackets,Bomber Jacket,2.0,2685.985,1.05,0.0,2024-03-27,Ahmedabad,B2B,2700.72,5371.97,3,2024
1604,Gloria Phillips,T-Shirts,Graphic Tee,2.0,2685.985,0.65,0.0,2024-03-27,Bangalore,B2B,2976.74,5371.97,3,2024
1605,Michele Ortiz,Accessories,Watches,0.0,2685.985,0.47,0.0,2024-03-27,Hyderabad,B2C,-339.59,0.0,3,2024
1606,Jeremy Dickson,T-Shirts,Graphic Tee,6.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,-527.18,16115.91,3,2024
1607,Matthew Marshall,Shoes,Loafers,2.0,4941.27,0.65,0.0,2023-10-08,Delhi,B2C,515.06,9882.54,10,2023
1608,Lindsay Sanchez,Shoes,Slip-ons,3.0,3536.61,0.79,2228.06,2025-02-20,Mumbai,B2C,-55.01,10609.83,2,2025
1609,Brian Flores,Shoes,Loafers,4.0,2685.985,0.65,0.0,2024-03-27,Hyd,B2C,-939.39,10743.94,3,2024
1610,Chase Torres,Jeans,Straight Cut,5.0,2685.985,0.65,0.0,2025-05-29,Hyderabad,B2B,-361.65,13429.925000000001,5,2025
1611,Victor Acosta,T-Shirts,Graphic Tee,2.0,2685.985,1.07,0.0,2024-03-27,Delhi,B2B,-351.41,5371.97,3,2024
1612,Stephanie Ferguson,Jackets,Puffer Coat,5.0,1010.24,0.65,0.0,2024-03-27,Pune,B2B,2174.98,5051.2,3,2024
1613,Anna Valdez,Accessories,Watches,1.0,1575.26,0.65,0.0,2024-03-27,Delhi,B2C,-641.72,1575.26,3,2024
1614,Robert Ingram,Accessories,Sunglasses,-1.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2B,319.85,-2685.985,3,2024
1615,Joel Fitzpatrick,Dresses,Casual Midi,6.0,4962.7,0.02,29180.68,2023-08-04,Hyd,B2C,61.6,29776.199999999997,8,2023
1616,Louis Owens,Shoes,Loafers,2.0,4443.82,0.65,0.0,2023-10-13,bengaluru,B2C,1611.45,8887.64,10,2023
1617,Shelby Alvarez,Jeans,Boyfriend Jeans,2.0,1144.47,0.65,0.0,2024-03-10,Pune,B2C,-863.76,2288.94,3,2024
1618,Leslie Morton,Dresses,Wrap Dress,2.0,2685.985,0.85,0.0,2023-08-24,Mumbai,B2B,2113.08,5371.97,8,2023
1619,Anne Johnson,Jeans,Straight Cut,2.0,1470.99,0.7,0.0,2024-12-14,Bangalore,B2B,-668.13,2941.98,12,2024
1620,John Garcia,Dresses,Maxi Dress,6.0,2685.985,1.17,0.0,2024-03-27,Delhi,B2B,1796.21,16115.91,3,2024
1621,Scott Webb,T-Shirts,Classic Tee,6.0,639.67,0.65,0.0,2024-03-27,Hyd,B2B,1599.1,3838.0199999999995,3,2024
1622,Sarah Griffin,Shoes,Slip-ons,1.0,2685.985,0.65,0.0,2024-03-27,bengaluru,B2C,-880.92,2685.985,3,2024
1033,Kimberly Gomez,T-Shirts,Classic Tee,2.0,3369.55,0.65,0.0,2024-03-27,Pune,B2C,1927.24,6739.1,3,2024
1624,Mark Mendoza,Jeans,Slim Fit Jeans,5.0,977.2,0.65,0.0,2024-03-27,Pune,B2B,1003.06,4886.0,3,2024
1625,Edwin Brennan,Accessories,Watches,0.0,735.97,0.26,0.0,2024-03-27,Delhi,B2B,1690.22,0.0,3,2024
1626,Jennifer Olsen,Dresses,Maxi Dress,2.0,4695.15,0.65,0.0,2024-03-27,Pune,B2C,1584.44,9390.3,3,2024
1004,Heather Gordon,Jeans,Ripped Denim,6.0,987.35,0.65,0.0,2024-03-27,Mumbai,B2B,-108.36,5924.1,3,2024
1628,Gary Simon,Dresses,Bodycon,1.0,3345.58,0.26,2475.73,2024-04-15,Hyd,B2B,2274.54,3345.58,4,2024
1629,Dr. Daniel Sanchez,Shoes,Boots,2.0,829.14,0.65,0.0,2024-03-27,Ahmedabad,B2C,2172.06,1658.28,3,2024
1630,Taylor Duran,Jeans,Ripped Denim,2.0,2393.14,1.0,0.0,2023-09-09,bengaluru,B2B,715.08,4786.28,9,2023
1631,Michelle French,Dresses,Casual Midi,2.0,2685.985,0.65,0.0,2025-06-13,Hyd,B2C,186.7,5371.97,6,2025
1632,Wesley Brown,Jackets,Bomber Jacket,2.0,2618.69,0.11,0.0,2024-03-27,Pune,B2C,130.89,5237.38,3,2024
1633,Ryan Taylor,Jackets,Bomber Jacket,2.0,4599.41,0.65,0.0,2024-12-25,Delhi,B2B,182.46,9198.82,12,2024
1634,Catherine Brock,Jackets,Puffer Coat,2.0,2685.985,0.65,0.0,2024-03-27,Ahmedabad,B2B,108.15,5371.97,3,2024
1635,David Stuart,Accessories,Caps,2.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2C,857.97,5371.97,3,2024
1636,Ryan Griffin,Jackets,Denim Jacket,-2.0,2685.985,0.65,0.0,2024-03-27,Pune,B2C,2569.59,-5371.97,3,2024
1637,Mr. Nicholas Reed,Shoes,Slip-ons,2.0,2644.73,0.65,0.0,2024-03-27,Delhi,B2B,1402.25,5289.46,3,2024
1638,Michael Smith,Jeans,Boyfriend Jeans,2.0,2685.985,0.54,0.0,2024-03-27,Mumbai,B2B,2346.22,5371.97,3,2024
1639,Jimmy Evans,Jeans,Boyfriend Jeans,2.0,4183.22,0.65,0.0,2025-07-02,Bangalore,B2B,532.81,8366.44,7,2025
1640,Matthew Moses,Accessories,Belts,2.0,2685.985,0.65,0.0,2024-03-27,Pune,B2C,1823.75,5371.97,3,2024
1641,Heather Mitchell,Accessories,Caps,2.0,1278.98,0.54,0.0,2024-03-27,Ahmedabad,B2C,34.99,2557.96,3,2024
1642,Martha Lynch,Jackets,Denim Jacket,3.0,2685.985,0.65,0.0,2024-09-10,Hyderabad,B2C,2906.72,8057.955,9,2024
1643,Alyssa Zhang,Shoes,Boots,-1.0,2685.985,0.35,0.0,2024-03-27,Bangalore,B2B,2589.43,-2685.985,3,2024
1644,Thomas Tanner,Dresses,Wrap Dress,2.0,2685.985,0.65,0.0,2024-03-27,Hyd,B2C,1343.06,5371.97,3,2024
1645,Brian Floyd,T-Shirts,Classic Tee,-2.0,2660.45,0.22,-4150.3,2023-10-08,bengaluru,B2B,-825.82,-5320.9,10,2023
1646,Cody Mahoney,Jeans,Ripped Denim,0.0,3393.47,0.38,0.0,2024-03-27,Ahmedabad,B2B,925.07,0.0,3,2024
1647,Katherine Moore,Shoes,Boots,2.0,498.95,1.19,0.0,2024-03-27,Mumbai,B2C,-433.87,997.9,3,2024
1648,Tracy Frey,Jackets,Bomber Jacket,2.0,2685.985,0.65,0.0,2024-03-27,Mumbai,B2B,-952.5,5371.97,3,2024
1649,Amy Wood,Shoes,Boots,2.0,2685.985,0.06,0.0,2024-03-27,Hyderabad,B2B,-640.58,5371.97,3,2024
1650,Anne Hall,Dresses,Wrap Dress,2.0,2685.985,0.96,0.0,2024-03-27,Mumbai,B2B,1943.2,5371.97,3,2024
1651,Jennifer White MD,Shoes,Sneakers,3.0,2685.985,0.05,0.0,2024-03-27,Mumbai,B2B,-551.78,8057.955,3,2024
1652,Richard Hayes,Dresses,Maxi Dress,2.0,2375.56,0.59,0.0,2024-03-27,Hyderabad,B2B,2699.88,4751.12,3,2024
1653,Benjamin Johnson,Jackets,Denim Jacket,2.0,2563.6,0.88,0.0,2024-03-27,Mumbai,B2B,516.95,5127.2,3,2024
1654,Andrew Clark,Accessories,Caps,1.0,2685.985,0.65,0.0,2024-03-27,Ahmedabad,B2B,1433.43,2685.985,3,2024
1655,Anthony Kent,Jeans,Boyfriend Jeans,5.0,1385.86,0.71,2009.5,2024-03-27,Mumbai,B2C,1839.94,6929.299999999999,3,2024
1656,John Lopez,Shoes,Slip-ons,2.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,1872.27,5371.97,3,2024
1657,Christopher Vargas,Jeans,Ripped Denim,2.0,2685.985,0.65,0.0,2024-03-27,Bangalore,B2B,2507.93,5371.97,3,2024
1658,Ryan Weaver,Jackets,Puffer Coat,2.0,2685.985,0.65,0.0,2024-03-27,bengaluru,B2B,2996.16,5371.97,3,2024
1659,Robert Richards,Shoes,Sneakers,2.0,1014.86,0.31,0.0,2024-03-27,Pune,B2C,-379.55,2029.72,3,2024
1660,Harold Smith,Jeans,Slim Fit Jeans,2.0,2685.985,1.1,0.0,2024-03-27,Mumbai,B2B,2345.37,5371.97,3,2024
1661,Jamie Tucker,Shoes,Boots,-2.0,2685.985,0.65,0.0,2024-03-27,Bangalore,B2B,49.2,-5371.97,3,2024
1662,Christine Burton MD,Accessories,Belts,6.0,2685.985,0.96,0.0,2024-03-27,Ahmedabad,B2C,665.51,16115.91,3,2024
1663,Miguel Odonnell,Shoes,Loafers,3.0,2685.985,0.65,0.0,2024-03-27,Bangalore,B2B,2091.53,8057.955,3,2024
1664,Keith Martinez,Shoes,Boots,-1.0,2685.985,0.65,0.0,2025-05-20,Hyd,B2B,844.94,-2685.985,5,2025
1665,Christopher Merritt DVM,T-Shirts,Crop Top,2.0,4504.03,0.65,0.0,2024-03-27,Delhi,B2C,1488.95,9008.06,3,2024
1666,Hannah Santos,Jeans,Straight Cut,2.0,973.63,0.65,0.0,2024-11-13,Delhi,B2C,-148.67,1947.26,11,2024
1667,Taylor Pugh,Shoes,Sneakers,2.0,4021.0,0.65,0.0,2024-03-27,Mumbai,B2B,2323.66,8042.0,3,2024
1668,Miranda Holland,Jeans,Boyfriend Jeans,2.0,2534.08,0.65,0.0,2024-03-27,Hyderabad,B2B,941.2,5068.16,3,2024
1669,Brooke Dillon,Shoes,Boots,0.0,1838.63,0.65,0.0,2024-03-27,Pune,B2C,-524.25,0.0,3,2024
1670,Jennifer Scott,T-Shirts,Classic Tee,2.0,2685.985,0.69,0.0,2024-08-14,Hyderabad,B2B,462.22,5371.97,8,2024
1671,Elizabeth Ross,Jeans,Slim Fit Jeans,2.0,4417.34,0.65,0.0,2024-03-27,Ahmedabad,B2B,-72.28,8834.68,3,2024
1672,Paul Krueger,Accessories,Belts,5.0,2685.985,0.65,0.0,2024-03-27,Delhi,B2B,-587.27,13429.925000000001,3,2024
1673,Sierra Evans,Accessories,Watches,2.0,3992.21,0.67,0.0,2024-03-27,Mumbai,B2B,617.12,7984.42,3,2024
1674,Jonathan Wagner,Jeans,Straight Cut,2.0,2685.985,0.19,0.0,2024-03-27,Bangalore,B2B,-680.26,5371.97,3,2024
1675,Samuel Wiley,Dresses,Casual Midi,2.0,2685.985,0.65,0.0,2025-05-01,Mumbai,B2C,340.43,5371.97,5,2025
1676,Kristine Khan,Dresses,Maxi Dress,0.0,4351.82,0.65,0.0,2024-03-27,Bangalore,B2B,1818.14,0.0,3,2024
1677,Amy Stewart,Jackets,Bomber Jacket,2.0,4639.86,0.69,0.0,2023-10-10,Hyderabad,B2B,1323.79,9279.72,10,2023
1048,Michael Keller,Accessories,Watches,4.0,1429.93,0.65,0.0,2024-03-27,Ahmedabad,B2B,1844.84,5719.72,3,2024
1679,Justin Rose,T-Shirts,Classic Tee,1.0,4198.5,0.65,0.0,2024-07-21,Pune,B2B,2518.86,4198.5,7,2024
1680,Ryan Becker,Jeans,Straight Cut,2.0,2685.985,0.65,0.0,2024-09-26,Ahmedabad,B2B,2873.92,5371.97,9,2024
1681,Jessica Lara,Dresses,Maxi Dress,2.0,2685.985,0.26,0.0,2024-02-15,Ahmedabad,B2B,-579.16,5371.97,2,2024
1682,Sophia Fischer,Accessories,Sunglasses,5.0,4307.08,1.26,-5599.2,2024-03-27,Delhi,B2C,961.46,21535.4,3,2024
1683,Tracy Taylor,Jeans,Ripped Denim,2.0,1743.64,0.65,0.0,2024-03-27,Pune,B2C,32.33,3487.28,3,2024
1684,Mark Silva,Dresses,Maxi Dress,-2.0,3537.97,0.26,-5236.2,2024-03-27,bengaluru,B2B,1385.75,-7075.94,3,2024
1685,Johnny Berg,Dresses,Bodycon,4.0,2685.985,0.65,0.0,2024-03-27,Hyderabad,B2B,1108.04,10743.94,3,2024
1686,Christine Cox,Jeans,Boyfriend Jeans,1.0,2685.985,0.06,0.0,2024-03-27,Pune,B2B,718.58,2685.985,3,2024
1687,Andrew Harris,Jackets,Denim Jacket,2.0,2685.985,0.65,0.0,2024-03-27,Hyderabad,B2B,1132.23,5371.97,3,2024
1688,Donna Winters,Accessories,Watches,2.0,4177.86,0.65,0.0,2024-03-27,Hyd,B2B,2610.69,8355.72,3,2024
1689,Travis Washington,T-Shirts,Oversized T-shirt,2.0,1193.48,0.65,0.0,2024-03-27,Pune,B2B,2629.51,2386.96,3,2024
1690,Mary Tran,Jackets,Puffer Coat,5.0,1941.39,0.54,4465.2,2025-03-04,Delhi,B2C,206.95,9706.95,3,2025
1691,Kathryn Hardy,Shoes,Boots,6.0,2878.51,0.65,0.0,2024-03-27,Mumbai,B2B,2503.51,17271.06,3,2024
1692,Robert Willis,T-Shirts,Oversized T-shirt,2.0,2509.38,0.67,0.0,2024-03-27,Ahmedabad,B2C,39.25,5018.76,3,2024
1693,Dylan Townsend,Jackets,Leather Jacket,1.0,2685.985,0.65,0.0,2024-03-27,bengaluru,B2C,2028.4,2685.985,3,2024
1694,Kenneth Garcia,Jeans,Boyfriend Jeans,2.0,2685.985,0.65,0.0,2024-03-27,Hyderabad,B2B,264.6,5371.97,3,2024
1695,Lance Gonzales,Jackets,Leather Jacket,2.0,3785.14,0.65,0.0,2024-03-27,Mumbai,B2C,-982.7,7570.28,3,2024
1696,Noah Wade,Shoes,Sneakers,2.0,532.47,0.65,0.0,2024-03-27,Mumbai,B2B,666.49,1064.94,3,2024
1697,Sandra Peterson,Accessories,Belts,2.0,1758.97,0.65,0.0,2024-03-27,Delhi,B2B,2026.97,3517.94,3,2024
1698,Megan Mays,Shoes,Loafers,2.0,2111.87,0.65,0.0,2024-07-29,Hyderabad,B2C,-621.0,4223.74,7,2024
1699,Linda Long,Shoes,Sneakers,6.0,701.16,0.65,0.0,2024-03-27,Delhi,B2C,2632.17,4206.96,3,2024
1700,Ronald Arias,T-Shirts,Oversized T-shirt,2.0,3332.06,0.47,0.0,2024-03-27,Mumbai,B2B,1969.67,6664.12,3,2024
1701,Susan Lambert,Dresses,Wrap Dress,2.0,3402.47,1.05,-340.25,2024-03-27,Ahmedabad,B2B,1713.45,6804.94,3,2024
1702,Christopher Patrick,Shoes,Sneakers,2.0,792.36,0.65,0.0,2024-03-27,Ahmedabad,B2B,990.35,1584.72,3,2024
1703,Joy Garcia,Jeans,Slim Fit Jeans,2.0,2685.985,0.92,0.0,2024-03-27,Pune,B2B,-96.41,5371.97,3,2024
1704,Ryan Jordan,T-Shirts,Classic Tee,2.0,2685.985,0.47,0.0,2024-03-27,bengaluru,B2B,2611.36,5371.97,3,2024
1705,Cynthia Conway,Shoes,Sneakers,-2.0,4170.76,0.65,0.0,2025-05-12,bengaluru,B2B,826.76,-8341.52,5,2025
1706,Sarah Thompson,Jackets,Denim Jacket,5.0,4827.89,0.84,3862.31,2024-03-27,Ahmedabad,B2C,2824.1,24139.45,3,2024
